kode,nama_tender,instansi,status_tender,hps,5,6,7,8,9,10,11,12,13,kategori,pagu,hps_detail,nama_pemenang,alamat_pemenang,npwp_pemenang,penawaran_pemenang,preprocessing
6501119,ENERGY LIAISON  SEKRETARIAT PEMBANGUNAN RENDAH KARBON  DIREKTORAT LINGKUNGAN HIDUP BAPPENAS TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Klarifikasi Teknis dan Negosiasi [...],"127,2 Jt",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,10,,,,,,,energy liaison sekretariat pembangunan rendah karbon direktorat lingkungan hidup bappenas tahun anggaran 2020
6500119,LAND BASED LIAISON OFFICER  SEKRETARIAT PEMBANGUNAN RENDAH KARBON  DIREKTORAT LINGKUNGAN HIDUP BAPPENAS TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Masa Sanggah,126 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,10,,,,,,,land based liaison officer sekretariat pembangunan rendah karbon direktorat lingkungan hidup bappenas tahun anggaran 2020
6499119,WASTE LIAISON  SEKRETARIAT PEMBANGUNAN RENDAH KARBON  DIREKTORAT LINGKUNGAN HIDUP BAPPENAS TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Masa Sanggah,132 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,10,,,,,,,waste liaison sekretariat pembangunan rendah karbon direktorat lingkungan hidup bappenas tahun anggaran 2020
6498119,BLUE CARBON LIAISON   SEKRETARIAT PEMBANGUNAN RENDAH KARBON  DIREKTORAT LINGKUNGAN HIDUP BAPPENAS TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Masa Sanggah,126 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,10,,,,,,,blue carbon liaison sekretariat pembangunan rendah karbon direktorat lingkungan hidup bappenas tahun anggaran 2020
6497119,TRANSPORT LIAISON  SEKRETARIAT PEMBANGUNAN RENDAH KARBON  DIREKTORAT LINGKUNGAN HIDUP BAPPENAS TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Masa Sanggah,126 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,10,,,,,,,transport liaison sekretariat pembangunan rendah karbon direktorat lingkungan hidup bappenas tahun anggaran 2020
6495119,Tenaga Ahli Program Development 2 Kegiatan Persiapan dan Pengembangan Program Compact Tahap II,Kementerian Perencanaan Pembangunan Nasional,Upload Dokumen Penawaran,252 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,4,,,,,,,tenaga ahli program development 2 kegiatan persiapan pengembangan program compact tahap ii
6494119,KNOWLEDGE MANAGEMENT MANAGER LCDI DIREKTORAT LINGKUNGAN HIDUP BAPPENAS TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Klarifikasi Teknis dan Negosiasi [...],189 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,10,,,,,,,knowledge management manager lcdi direktorat lingkungan hidup bappenas tahun anggaran 2020
6493119,Tenaga Ahli Program Development 1 Kegaiatan Persiapan dan Pengembangan Program Compact Tahap II,Kementerian Perencanaan Pembangunan Nasional,Upload Dokumen Penawaran,252 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,4,,,,,,,tenaga ahli program development 1 kegaiatan persiapan pengembangan program compact tahap ii
6492119,Tenaga Ahli Outreach/Consultant Lead Kegiatan Persiapan dan Pengembangan Program Compact Tahap II,Kementerian Perencanaan Pembangunan Nasional,Masa Sanggah,576 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,4,,,,,,,tenaga ahli outreach/consultant lead kegiatan persiapan pengembangan program compact tahap ii
6491119,DATABASE MANAGER  PADA SEKRETARIAT PEMBANGUNAN RENDAH KARBON DIREKTORAT LINGKUNGAN HIDUP BAPPENAS  TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Klarifikasi Teknis dan Negosiasi [...],"289,8 Jt",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,10,,,,,,,database manager sekretariat pembangunan rendah karbon direktorat lingkungan hidup bappenas tahun anggaran 2020
6490119,Tenaga Ahli  Social & Gender Specialist Kegiatan Persiapan dan Pengembangan Program Compact Tahap II,Kementerian Perencanaan Pembangunan Nasional,Masa Sanggah,600 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,4,,,,,,,tenaga ahli social gender specialist kegiatan persiapan pengembangan program compact tahap ii
6489119,TEAM LEADER STRATEGIC PARTNERSHIP SEKRETARIAT PEMBANGUNAN RENDAH KARBON DIREKTORAT LINGKUNGAN HIDUP BAPPENAS TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Klarifikasi Teknis dan Negosiasi [...],"291,1 Jt",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,10,,,,,,,team leader strategic partnership sekretariat pembangunan rendah karbon direktorat lingkungan hidup bappenas tahun anggaran 2020
6488119,Tenaga Ahli Monitoring dan Evaluasi kegiatan persiapan dan Pengembangan Compact Tahap II,Kementerian Perencanaan Pembangunan Nasional,Masa Sanggah,600 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,4,,,,,,,tenaga ahli monitoring evaluasi kegiatan persiapan pengembangan compact tahap ii
6487119,Tenaga Ahli National Coordinator Kegiatan Persiapan dan Pengembangan Program Compact Tahap II,Kementerian Perencanaan Pembangunan Nasional,Masa Sanggah,"1,2 M",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,4,,,,,,,tenaga ahli national coordinator kegiatan persiapan pengembangan program compact tahap ii
6486119,KEPALA SEKRETARIAT  SEKRETARIAT PEMBANGUNAN RENDAH KARBON  DIREKTORAT LINGKUNGAN HIDUP BAPPENAS TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Tidak Ada Jadwal,348 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,10,,,,,,,kepala sekretariat sekretariat pembangunan rendah karbon direktorat lingkungan hidup bappenas tahun anggaran 2020
6483119,Tenaga Ahli Project Manager,Kementerian Perencanaan Pembangunan Nasional,Penandatanganan Kontrak,"638,4 Jt",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,3,,,,,,,tenaga ahli project manager
6482119,Pengadaan Alat Laboratorium Polimarin Paket 2,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,13 M,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2019,3,Nilai Kontrak belum dibuat,,,0,1,"Rp 12.970.000.000,00","Rp 12.968.403.250,00",PT. SURYA GEMILANG AMIRULINDO,RUKO SENTRA NIAGA BLOK F23 GREEN LAKE CITY  - Jakarta Barat (Kota) - DKI Jakarta,75.197.482.5-034.000,"Rp 12.850.365.000,00",pengadaan alat laboratorium polimarin paket 2
6481119,Pengadaan Alat Laboratorium Polimarin Paket 1,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"17,2 M",Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2019,3,Nilai Kontrak belum dibuat,,,0,1,"Rp 17.162.000.000,00","Rp 17.161.996.500,00",PT. GRAHA TEHNIK SERVICE MAKMUR,"Kedoya Elok Plaza Blok DA 15, Jl. Raya Panjang, Kebon Jeruk  - Jakarta Barat (Kota) - DKI Jakarta",02.066.040.3-039.000,"Rp 16.904.800.000,00",pengadaan alat laboratorium polimarin paket 1
6473119,TECHNICAL ASSISTANCE COORDINATOR IMPLEMENTASI PP 17/2017  DIDALAM MEMPERKUAT SINERGI PENDANAAN PEMBANGUNAN  PUSAT -  DAERAH,Kementerian Perencanaan Pembangunan Nasional,"Pembukaan dan Evaluasi Penawaran File I: Administrasi, Dokumen Kualifikasi, dan Teknis",252 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,23,,,,,,,technical assistance coordinator implementasi pp 17/2017 didalam memperkuat sinergi pendanaan pembangunan pusat daerah
6471119,Pengadaan Jasa Lainnya Sewa Mesin Fotokopi Digital Tahun Anggaran 2020,Kementerian Koordinator Bidang Perekonomian,Penandatanganan Kontrak,"2,4 M",Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2020,3,Nilai Kontrak belum dibuat,,,0,18,,,,,,,pengadaan jasa lainnya sewa mesin fotokopi digital tahun anggaran 2020
6470119,Jamuan Makan Bimbingan Teknis LPSE Tahun 2020,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Masa Sanggah,"285,6 Jt",Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2020,3,Nilai Kontrak belum dibuat,,,0,4,,,,,,,jamuan makan bimbingan teknis lpse tahun 2020
6469119,Project Finance Officer Asian Development Bank,Kementerian Perencanaan Pembangunan Nasional,Tidak Ada Jadwal,"188,4 Jt",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,13,,,,,,,project finance officer asian development bank
6468119,Project Finance Officer World Bank,Kementerian Perencanaan Pembangunan Nasional,Tidak Ada Jadwal,156 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,12,,,,,,,project finance officer world bank
6467119,Accounting Spesialist,Kementerian Perencanaan Pembangunan Nasional,Tidak Ada Jadwal,"229,2 Jt",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,18,,,,,,,accounting spesialist
6466119,General Administrative & HR Coordinator,Kementerian Perencanaan Pembangunan Nasional,Tidak Ada Jadwal,"208,8 Jt",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,6,,,,,,,general administrative hr coordinator
6463119,Finance and Operation Manager,Kementerian Perencanaan Pembangunan Nasional,Tidak Ada Jadwal,285 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,3,,,,,,,finance and operation manager
6462119,Tenaga Ahli Executive Director,Kementerian Perencanaan Pembangunan Nasional,Penandatanganan Kontrak,"1,1 M",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan - TA 2020,3,Nilai Kontrak belum dibuat,,,0,10,,,,,,,tenaga ahli executive director
6456119,Pengadaan Pipa untuk Pemasangan Jaringan Perpipaan,PDAM Tirta Gemilang Kabupaten Magelang,Tender Sudah Selesai,"296,3 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2019,3,"Rp 214.426.520,00",,,0,11,"Rp 325.000.000,00","Rp 296.289.180,00",CV. BANGUN KARYA GEMILANG,"Bukit Permata Puri B XI No. 15 RT. 03/08, Kel. Bringin, Kec. Ngaliyan  - Semarang (Kota) - Jawa Tengah",66.627.238.0-503.000,"Rp 214.426.520,00",pengadaan pipa pemasangan jaringan perpipaan
6454119,Pengadaan Pipa untuk Pemasangan Jaringan RSUD Kab. Magelang,PDAM Tirta Gemilang Kabupaten Magelang,Tender Sudah Selesai,"209,1 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2019,3,"Rp 139.590.000,00",,,0,9,"Rp 240.000.000,00","Rp 209.135.520,00",CV. BANGUN KARYA GEMILANG,"Bukit Permata Puri B XI No. 15 RT. 03/08, Kel. Bringin, Kec. Ngaliyan  - Semarang (Kota) - Jawa Tengah",66.627.238.0-503.000,"Rp 139.590.000,00",pengadaan pipa pemasangan jaringan rsud kab magelang
6451119,Pengadaan Meter Air Diameter 1/2 inchi Class B R50 <span class='label label-warning'>Tender Ulang</span>,PDAM Tirta Moedal,Tender Sudah Selesai,"3,6 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2019,3,Nilai Kontrak belum dibuat,,,0,16,"Rp 4.125.000.000,00","Rp 3.571.920.000,00",RESTU BUNDA,Jl. Tanggul Mas Timur VIII No. 300  - Semarang (Kota) - Jawa Tengah,72.338.179.4-504.000,"Rp 3.520.055.000,00",pengadaan meter air diameter 1/2 inchi class b r50 span class='label label-warning tender ulang /span
6450119,Pembangunan Reservoir Kapasitas 750 m3 di Wonosari  Cabang Wonosobo <span class='label label-warning'>Tender Ulang</span>,PDAM Tirta Aji Kabupaten Wonosobo,Tender Sudah Selesai,"886,8 Jt",Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,Pekerjaan Konstruksi - TA 2019,3,"Rp 878.045.000,00",,,0,9,"Rp 892.198.000,00","Rp 886.777.446,94",CV. KARYA MUDA,BINANGUN RT. 007 RW. 004 WRINGINANOM KERTEK WONOSOBO  - Wonosobo (Kab.) - Jawa Tengah,01.454.924.0-533.000,"Rp 881.244.431,67",pembangunan reservoir kapasitas 750 m3 wonosari cabang wonosobo span class='label label-warning tender ulang /span
6444119,Pengadaan Bahan Kimia Koagulan Merk CMA,PDAM Tirta Moedal,Tender Sudah Selesai,"15,9 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2020,3,Nilai Kontrak belum dibuat,,,0,1,"Rp 16.737.435.000,00","Rp 15.935.205.000,00",RESTU BUNDA,Jl. Tanggul Mas Timur VIII No. 300  - Semarang (Kota) - Jawa Tengah,72.338.179.4-504.000,"Rp 15.898.740.000,00",pengadaan bahan kimia koagulan merk cma
6440119,Pengadaan Water Meter 1/2 inch Untuk Program Penggantian Water Meter Tahun 2019,PDAM Kabupaten Semarang,Tender Sudah Selesai,275 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2019,3,"Rp 247.500.000,00",,,0,16,"Rp 281.150.000,00","Rp 275.000.000,00",Teko Jaya,Jagalan 28  - Semarang (Kota) - Jawa Tengah,01.830.559.9-511.000,"Rp 247.500.000,00",pengadaan water meter 1/2 inch program penggantian water meter tahun 2019
6435119,Pengadaan Tranducer CDK1NZ7 Tahun 2019,PDAM Tirta Aji Kabupaten Wonosobo,Tender Sudah Selesai,120 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2019,3,Nilai Kontrak belum dibuat,,,0,1,"Rp 5.754.820.500,00","Rp 5.754.820.500,00",PT PACTOCONVEX NIAGATAMA,"Grand Sahid jaya Hotel, 2nd Floor Arcade S2  Jl. Jend. Sudirman No86 Jakarta 10220  - Jakarta Pusat (Kota) - DKI Jakarta",01.345.131.5-062.000,"Rp 4.888.543.000,00",pengadaan tranducer cdk1nz7 tahun 2019
6431119,Pengadaan Konsultan Manajemen Konstruksi EPCC Pabrik Garam <span class='label label-warning'>Seleksi Ulang</span>,PT Sarana Pembangunan Jawa Tengah,Pembukaan dan Evaluasi Penawaran File I: Administrasi dan Teknis ,"1,9 M",Prakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Badan Usaha - TA 2019,3,Nilai Kontrak belum dibuat,,,0,7,,,,,,,pengadaan konsultan manajemen konstruksi epcc pabrik garam span class='label label-warning seleksi ulang /span
6430119,Pengadaan Meter Induk Tahun 2019,PDAM Tirta Aji Kabupaten Wonosobo,Tender Sudah Selesai,"501,7 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2019,3,"Rp 401.932.025,00",,,0,12,"Rp 501.722.100,00","Rp 501.722.100,00",Cv Prima Abadi Nusantara,Dukuh Tempel  RT. 006 RW 002 Bumiayu Kecamatan Weleri  - Kendal (Kab.) - Jawa Tengah,81.451.692.8-513.000,"Rp 401.932.025,00",pengadaan meter induk tahun 2019
6429119,Beban Jasa lainnya (PENGIRIMAN MOLIN 2019),Kementerian Pemberdayaan Perempuan Dan Perlindungan Anak,Tender Sudah Selesai,"927,9 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2019,3,Nilai Kontrak belum dibuat,,,0,18,"Rp 1.500.000.000,00","Rp 927.908.618,04",PT. MULTI ANGKUTAN EKSPRESS,JL. MAMPANG PRAPATAN XV NO.23  - Jakarta Selatan (Kota) - DKI Jakarta,02.161.041.5-014.000,"Rp 778.306.000,00",beban jasa lainnya pengiriman molin 2019
6428119,Pengadaan Boster Inline Pump 110 Kw/380V50Hz,PDAM Tirta Moedal,Tender Sudah Selesai,1 M,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2019,3,Nilai Kontrak belum dibuat,,,0,9,"Rp 1.033.780.000,00","Rp 1.033.450.000,00",PT TIRTA PILAR SEJAHTERA,"GD 18 OFFICE PARK, LT.25 SUITE A2, JL. TB SIMATUPANG KAV 18  - Jakarta Selatan (Kota) - DKI Jakarta",85.790.740.6-016.000,"Rp 978.427.083,70",pengadaan boster inline pump 110 kw/380v50hz
6425119,Pengadaan Meter Air Pelanggan Komersial Tahun 2019,PDAM Tirta Aji Kabupaten Wonosobo,Tender Sudah Selesai,"1,3 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2019,3,"Rp 1.152.126.937,50",,,0,24,"Rp 1.419.141.900,00","Rp 1.315.067.600,00",Cv Prima Abadi Nusantara,Dukuh Tempel  RT. 006 RW 002 Bumiayu Kecamatan Weleri  - Kendal (Kab.) - Jawa Tengah,81.451.692.8-513.000,"Rp 1.152.126.937,50",pengadaan meter air pelanggan komersial tahun 2019
6424119,Pengadaan Software Pemetaan Jangkauan Siaran,Lembaga Penyiaran Radio Republik Indonesia,Tender Sudah Selesai,"457,6 Jt",Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2019,3,"Rp 436.040.000,00",,,0,19,"Rp 458.000.000,00","Rp 457.644.000,00",PT. INSISTEK MITRA USAHA,"Gedung Tranka, Lantai 3, Jl. Raya Pasar Minggu No. 17, Kelurahan Pejaten Timur, Jakarta Selatan  - Jakarta Selatan (Kota) - DKI Jakarta",72.075.996.8-061.000,"Rp 438.982.610,00",pengadaan software pemetaan jangkauan siaran
6422119,Pengadaan Meter Air Dia ½ Penggantian Meter Pelanggan Tahun 2019 <span class='label label-warning'>Tender Ulang</span>,PDAM Tirta Aji Kabupaten Wonosobo,Tender Sudah Selesai,"742,5 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2019,3,"Rp 726.924.000,00",,,0,24,"Rp 816.750.000,00","Rp 742.500.000,00",CV. ANUGERAH SENTOSA ABADI,JL. TAMAN AKSARA NO.11 KEL. KETABANG KEC. GENTENG KOTA SURABAYA  - Surabaya (Kota) - Jawa Timur,76.157.319.5-611.000,"Rp 726.924.000,00",pengadaan meter air ½ penggantian meter pelanggan tahun 2019 span class='label label-warning tender ulang /span
6420119,Pengadaan Generator Set 100 Kva / 80 Kw,PDAM Tirta Moedal,Tender Sudah Selesai,335 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2019,3,Nilai Kontrak belum dibuat,,,0,23,"Rp 375.375.000,00","Rp 335.038.000,00",MITRA NUSANTARA,Jalan Cakra I No.22 RT.1 RW.18 Cokrowijayan Banyuraden Gamping Sleman  - Sleman (Kab.) - DI Yogyakarta,01.464.445.4-542.000,"Rp 305.789.000,00",pengadaan generator set 100 kva 80 kw
6419119,Pengadaan Gate Valve Tahun 2019 <span class='label label-warning'>Tender Ulang</span>,PDAM Tirta Aji Kabupaten Wonosobo,Tender Sudah Selesai,"316,3 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2019,3,"Rp 315.099.191,00",,,0,19,"Rp 316.564.600,00","Rp 316.322.875,00",PT.TRISUKSES PERMATA,Kirana Two Building lt 10 - A Jalan Boulevard Timur no.88 Jakarta Utara  - Jakarta Utara (Kota) - DKI Jakarta,75.555.231.2-043.000,"Rp 315.099.191,00",pengadaan gate valve tahun 2019 span class='label label-warning tender ulang /span
6418119,Management Pressur Jaringan Distribusi <span class='label label-warning'>Tender Ulang</span>,PDAM Tirta Aji Kabupaten Wonosobo,Tender Sudah Selesai,468 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2019,3,"Rp 459.923.836,90",,,0,23,"Rp 468.120.400,00","Rp 467.996.100,00",PT.TRISUKSES PERMATA,Kirana Two Building lt 10 - A Jalan Boulevard Timur no.88 Jakarta Utara  - Jakarta Utara (Kota) - DKI Jakarta,75.555.231.2-043.000,"Rp 459.923.836,90",management pressur jaringan distribusi span class='label label-warning tender ulang /span
6417119,Pengadaan Pemancar FM 1 KW + Antena + Coaxcial + Instalasi + DVB Downlink + Pemasangan Listrik + AC (Pelabuhan Ratu) <span class='label label-warning'>Tender Ulang</span>,Lembaga Penyiaran Radio Republik Indonesia,Tender Sudah Selesai,"728,9 Jt",Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2019,3,Nilai Kontrak belum dibuat,,,0,8,"Rp 729.402.000,00","Rp 728.900.000,00",PT. GITA MENATA INDAH,"JL. UTAN KAYU RAYA, NO. 63, RT. 011/005, KEL. UTAN KAYU UTARA, KEC. MATRAMAN, JAKARTA TIMUR  - Jakarta Timur (Kota) - DKI Jakarta",71.713.274.0-008.000,"Rp 710.160.000,00",pengadaan pemancar fm 1 kw antena coaxcial instalasi dvb downlink pemasangan listrik ac pelabuhan ratu span class='label label-warning tender ulang /span
6415119,Pengadaan COntent Server DRM,Lembaga Penyiaran Radio Republik Indonesia,Tender Sudah Selesai,"356,4 Jt",Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2019,3,"Rp 348.150.000,00",,,0,10,"Rp 364.029.000,00","Rp 356.430.800,00",CV. DIAN INTI PRATAMA,"KO. RINDU SERUMPUN VII NO.1 JL. RAJAWALI SAKTI UJUNG, DELIMA TAMPAN - PEKANBARU  - Pekan Baru (Kota) - Riau",90.252.873.6-216.000,"Rp 349.800.000,00",pengadaan content server drm
6409119,"Pengadaan Bahan Kimia Liquid Chlorine 99,5 %",PDAM Tirta Moedal,Tender Sudah Selesai,"3,7 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2020,3,Nilai Kontrak belum dibuat,,,0,12,"Rp 3.802.375.928,00","Rp 3.709.002.440,00",PT. INTI KALIASIN,JL. KETINTANG BARU VIII NO.15  - Surabaya (Kota) - Jawa Timur,01.232.510.6-609.000,"Rp 3.621.215.400,00","pengadaan bahan kimia liquid chlorine 99,5"
6404119,Pengadaan Bahan Kimia Calcium Hypochlorite Untuk Tahun 2019,PDAM Tirta Mahakam,Tender Sudah Selesai,5 M,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2019,3,"Rp 4.257.000.000,00",,,0,16,"Rp 4.991.250.000,00","Rp 4.966.500.000,00",PT. Permata Dwitunggal Abadi,Ruko Balikpapan Baru Sentra Eropa 3 Blok AC 4 No. 15 - 16  - Balikpapan (Kota) - Kalimantan Timur,02.134.664.8-725.000,"Rp 4.257.000.000,00",pengadaan bahan kimia calcium hypochlorite tahun 2019
