,kode,nama_tender,instansi,status_tender,hps,metode pascakualifikasi,metode pemilihan,metode evaluasi,kategori,9,10,11,12,13,kategori.1,pagu,hps_detail,nama_pemenang,alamat_pemenang,npwp_pemenang,penawaran_pemenang,preprocessing,hps_number,penawaran_pemenang_number,rekomendasi_harga_penawaran
51,6504119,PENGADAAN JASA MANAJER MONITORING DAN EVALUASI  KEGIATAN KOORDINASI STRATEGIS PELAKSANAAN TUJUAN PEMBANGUNAN BERKELANJUTAN/SUSTAINABLE DEVELOPMENT GOALS (TPB/SDGs) TAHUN 2019  DIREKTORAT KEHUTANAN DAN KONSERVASI SUMBER DAYA AIR TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Masa Sanggah,660 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,pengadaan jasa manajer monitoring evaluasi kegiatan koordinasi strategis pelaksanaan tujuan pembangunan berkelanjutan/sustainable development goals tpb/sdgs tahun 2019 direktorat kehutanan konservasi sumber daya air tahun anggaran 2020,660000000.0,0.0,598902264.5880038
52,6503119,PENGADAAN TENAGA AHLI/KONSULTAN  ASISTEN MANAGER PILAR PEMBANGUNAN LINGKUNGAN BIDANG DATABASE KEGIATAN KOORDINASI STRATEGIS PELAKSANAAN  TUJUAN PEMBANGUNAN BERKELANJUTAN (TPB)/ SUSTAINABLE DEVELOPMENT GOALS (SDGS),Kementerian Perencanaan Pembangunan Nasional,Masa Sanggah,"153,3 Jt",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,pengadaan tenaga ahli/konsultan asisten manager pilar pembangunan lingkungan bidang database kegiatan koordinasi strategis pelaksanaan tujuan pembangunan berkelanjutan tpb sustainable development goals sdgs,153300000.0,0.0,139108662.36566815
53,6502119,GRAPHIC DESIGNER SEKRETARIAT PEMBANGUNAN RENDAH KARBON  DIREKTORAT LINGKUNGAN HIDUP BAPPENAS TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Klarifikasi Teknis dan Negosiasi [...],"123,7 Jt",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,graphic designer sekretariat pembangunan rendah karbon direktorat lingkungan hidup bappenas tahun anggaran 2020,123700000.0,0.0,112248803.2265698
54,6501119,ENERGY LIAISON  SEKRETARIAT PEMBANGUNAN RENDAH KARBON  DIREKTORAT LINGKUNGAN HIDUP BAPPENAS TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Klarifikasi Teknis dan Negosiasi [...],"127,2 Jt",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,energy liaison sekretariat pembangunan rendah karbon direktorat lingkungan hidup bappenas tahun anggaran 2020,127200000.0,0.0,115424800.08423346
55,6500119,LAND BASED LIAISON OFFICER  SEKRETARIAT PEMBANGUNAN RENDAH KARBON  DIREKTORAT LINGKUNGAN HIDUP BAPPENAS TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Masa Sanggah,126 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,land based liaison officer sekretariat pembangunan rendah karbon direktorat lingkungan hidup bappenas tahun anggaran 2020,126000000.0,0.0,114335886.87589164
56,6499119,WASTE LIAISON  SEKRETARIAT PEMBANGUNAN RENDAH KARBON  DIREKTORAT LINGKUNGAN HIDUP BAPPENAS TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Masa Sanggah,132 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,waste liaison sekretariat pembangunan rendah karbon direktorat lingkungan hidup bappenas tahun anggaran 2020,132000000.0,0.0,119780452.91760077
57,6498119,BLUE CARBON LIAISON   SEKRETARIAT PEMBANGUNAN RENDAH KARBON  DIREKTORAT LINGKUNGAN HIDUP BAPPENAS TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Masa Sanggah,126 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,blue carbon liaison sekretariat pembangunan rendah karbon direktorat lingkungan hidup bappenas tahun anggaran 2020,126000000.0,0.0,114335886.87589164
58,6497119,TRANSPORT LIAISON  SEKRETARIAT PEMBANGUNAN RENDAH KARBON  DIREKTORAT LINGKUNGAN HIDUP BAPPENAS TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Masa Sanggah,126 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,transport liaison sekretariat pembangunan rendah karbon direktorat lingkungan hidup bappenas tahun anggaran 2020,126000000.0,0.0,114335886.87589164
59,6495119,Tenaga Ahli Program Development 2 Kegiatan Persiapan dan Pengembangan Program Compact Tahap II,Kementerian Perencanaan Pembangunan Nasional,Upload Dokumen Penawaran,252 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,tenaga ahli program development 2 kegiatan persiapan pengembangan program compact tahap ii,252000000.0,0.0,228671773.75178325
60,6494119,KNOWLEDGE MANAGEMENT MANAGER LCDI DIREKTORAT LINGKUNGAN HIDUP BAPPENAS TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Klarifikasi Teknis dan Negosiasi [...],189 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,knowledge management manager lcdi direktorat lingkungan hidup bappenas tahun anggaran 2020,189000000.0,0.0,171503830.31383744
61,6493119,Tenaga Ahli Program Development 1 Kegaiatan Persiapan dan Pengembangan Program Compact Tahap II,Kementerian Perencanaan Pembangunan Nasional,Upload Dokumen Penawaran,252 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,tenaga ahli program development 1 kegaiatan persiapan pengembangan program compact tahap ii,252000000.0,0.0,228671773.75178325
62,6492119,Tenaga Ahli Outreach/Consultant Lead Kegiatan Persiapan dan Pengembangan Program Compact Tahap II,Kementerian Perencanaan Pembangunan Nasional,Masa Sanggah,576 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,tenaga ahli outreach/consultant lead kegiatan persiapan pengembangan program compact tahap ii,576000000.0,0.0,522678340.004076
63,6491119,DATABASE MANAGER  PADA SEKRETARIAT PEMBANGUNAN RENDAH KARBON DIREKTORAT LINGKUNGAN HIDUP BAPPENAS  TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Klarifikasi Teknis dan Negosiasi [...],"289,8 Jt",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,database manager sekretariat pembangunan rendah karbon direktorat lingkungan hidup bappenas tahun anggaran 2020,289800000.0,0.0,262972539.8145508
64,6490119,Tenaga Ahli  Social & Gender Specialist Kegiatan Persiapan dan Pengembangan Program Compact Tahap II,Kementerian Perencanaan Pembangunan Nasional,Masa Sanggah,600 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,tenaga ahli social gender specialist kegiatan persiapan pengembangan program compact tahap ii,600000000.0,0.0,544456604.1709125
65,6489119,TEAM LEADER STRATEGIC PARTNERSHIP SEKRETARIAT PEMBANGUNAN RENDAH KARBON DIREKTORAT LINGKUNGAN HIDUP BAPPENAS TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Klarifikasi Teknis dan Negosiasi [...],"291,1 Jt",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,team leader strategic partnership sekretariat pembangunan rendah karbon direktorat lingkungan hidup bappenas tahun anggaran 2020,291100000.0,0.0,264152195.7902544
66,6488119,Tenaga Ahli Monitoring dan Evaluasi kegiatan persiapan dan Pengembangan Compact Tahap II,Kementerian Perencanaan Pembangunan Nasional,Masa Sanggah,600 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,tenaga ahli monitoring evaluasi kegiatan persiapan pengembangan compact tahap ii,600000000.0,0.0,544456604.1709125
67,6487119,Tenaga Ahli National Coordinator Kegiatan Persiapan dan Pengembangan Program Compact Tahap II,Kementerian Perencanaan Pembangunan Nasional,Masa Sanggah,"1,2 M",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,tenaga ahli national coordinator kegiatan persiapan pengembangan program compact tahap ii,1200000000.0,0.0,1088913208.341825
68,6486119,KEPALA SEKRETARIAT  SEKRETARIAT PEMBANGUNAN RENDAH KARBON  DIREKTORAT LINGKUNGAN HIDUP BAPPENAS TAHUN ANGGARAN 2020,Kementerian Perencanaan Pembangunan Nasional,Tidak Ada Jadwal,348 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,kepala sekretariat sekretariat pembangunan rendah karbon direktorat lingkungan hidup bappenas tahun anggaran 2020,348000000.0,0.0,315784830.41912925
69,6483119,Tenaga Ahli Project Manager,Kementerian Perencanaan Pembangunan Nasional,Penandatanganan Kontrak,"638,4 Jt",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,tenaga ahli project manager,638400000.0,0.0,579301826.8378509
70,6482119,Pengadaan Alat Laboratorium Polimarin Paket 2,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,13 M,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,Pengadaan Barang,3,Nilai Kontrak belum dibuat,,,0,Pengadaan Barang,"Rp 12.970.000.000,00","Rp 12.968.403.250,00",PT. SURYA GEMILANG AMIRULINDO,RUKO SENTRA NIAGA BLOK F23 GREEN LAKE CITY  - Jakarta Barat (Kota) - DKI Jakarta,75.197.482.5-034.000,"Rp 12.850.365.000,00",pengadaan alat laboratorium polimarin paket 2,13000000000.0,12850365000.0,11796559757.036438
71,6481119,Pengadaan Alat Laboratorium Polimarin Paket 1,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"17,2 M",Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,Pengadaan Barang,3,Nilai Kontrak belum dibuat,,,0,Pengadaan Barang,"Rp 17.162.000.000,00","Rp 17.161.996.500,00",PT. GRAHA TEHNIK SERVICE MAKMUR,"Kedoya Elok Plaza Blok DA 15, Jl. Raya Panjang, Kebon Jeruk  - Jakarta Barat (Kota) - DKI Jakarta",02.066.040.3-039.000,"Rp 16.904.800.000,00",pengadaan alat laboratorium polimarin paket 1,17200000000.0,16904800000.0,15607755986.232824
72,6473119,TECHNICAL ASSISTANCE COORDINATOR IMPLEMENTASI PP 17/2017  DIDALAM MEMPERKUAT SINERGI PENDANAAN PEMBANGUNAN  PUSAT -  DAERAH,Kementerian Perencanaan Pembangunan Nasional,"Pembukaan dan Evaluasi Penawaran File I: Administrasi, Dokumen Kualifikasi, dan Teknis",252 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,technical assistance coordinator implementasi pp 17/2017 didalam memperkuat sinergi pendanaan pembangunan pusat daerah,252000000.0,0.0,228671773.75178325
73,6471119,Pengadaan Jasa Lainnya Sewa Mesin Fotokopi Digital Tahun Anggaran 2020,Kementerian Koordinator Bidang Perekonomian,Penandatanganan Kontrak,"2,4 M",Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,Jasa Lainnya,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,pengadaan jasa lainnya sewa mesin fotokopi digital tahun anggaran 2020,2400000000.0,0.0,2177826416.68365
74,6470119,Jamuan Makan Bimbingan Teknis LPSE Tahun 2020,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Masa Sanggah,"285,6 Jt",Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,Jasa Lainnya,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,jamuan makan bimbingan teknis lpse tahun 2020,285600000.0,0.0,259161343.5853544
75,6469119,Project Finance Officer Asian Development Bank,Kementerian Perencanaan Pembangunan Nasional,Tidak Ada Jadwal,"188,4 Jt",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,project finance officer asian development bank,188400000.0,0.0,170959373.70966652
76,6468119,Project Finance Officer World Bank,Kementerian Perencanaan Pembangunan Nasional,Tidak Ada Jadwal,156 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,project finance officer world bank,156000000.0,0.0,141558717.08443725
77,6467119,Accounting Spesialist,Kementerian Perencanaan Pembangunan Nasional,Tidak Ada Jadwal,"229,2 Jt",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,accounting spesialist,229200000.0,0.0,207982422.7932886
78,6466119,General Administrative & HR Coordinator,Kementerian Perencanaan Pembangunan Nasional,Tidak Ada Jadwal,"208,8 Jt",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,general administrative hr coordinator,208800000.0,0.0,189470898.2514776
79,6463119,Finance and Operation Manager,Kementerian Perencanaan Pembangunan Nasional,Tidak Ada Jadwal,285 Jt,Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,finance and operation manager,285000000.0,0.0,258616886.98118344
80,6462119,Tenaga Ahli Executive Director,Kementerian Perencanaan Pembangunan Nasional,Penandatanganan Kontrak,"1,1 M",Pascakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Perorangan,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,tenaga ahli executive director,1100000000.0,0.0,998170440.9800065
81,6456119,Pengadaan Pipa untuk Pemasangan Jaringan Perpipaan,PDAM Tirta Gemilang Kabupaten Magelang,Tender Sudah Selesai,"296,3 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,3,"Rp 214.426.520,00",,,0,Pengadaan Barang,"Rp 325.000.000,00","Rp 296.289.180,00",CV. BANGUN KARYA GEMILANG,"Bukit Permata Puri B XI No. 15 RT. 03/08, Kel. Bringin, Kec. Ngaliyan  - Semarang (Kota) - Jawa Tengah",66.627.238.0-503.000,"Rp 214.426.520,00",pengadaan pipa pemasangan jaringan perpipaan,296300000.0,214426520.0,268870819.693069
82,6454119,Pengadaan Pipa untuk Pemasangan Jaringan RSUD Kab. Magelang,PDAM Tirta Gemilang Kabupaten Magelang,Tender Sudah Selesai,"209,1 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,3,"Rp 139.590.000,00",,,0,Pengadaan Barang,"Rp 240.000.000,00","Rp 209.135.520,00",CV. BANGUN KARYA GEMILANG,"Bukit Permata Puri B XI No. 15 RT. 03/08, Kel. Bringin, Kec. Ngaliyan  - Semarang (Kota) - Jawa Tengah",66.627.238.0-503.000,"Rp 139.590.000,00",pengadaan pipa pemasangan jaringan rsud kab magelang,209100000.0,139590000.0,189743126.55356303
83,6451119,Pengadaan Meter Air Diameter 1/2 inchi Class B R50 <span class='label label-warning'>Tender Ulang</span>,PDAM Tirta Moedal,Tender Sudah Selesai,"3,6 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,3,Nilai Kontrak belum dibuat,,,0,Pengadaan Barang,"Rp 4.125.000.000,00","Rp 3.571.920.000,00",RESTU BUNDA,Jl. Tanggul Mas Timur VIII No. 300  - Semarang (Kota) - Jawa Tengah,72.338.179.4-504.000,"Rp 3.520.055.000,00",pengadaan meter air diameter 1/2 inchi class b r50 span class='label label-warning tender ulang /span,3600000000.0,3520055000.0,3266739625.025475
84,6450119,Pembangunan Reservoir Kapasitas 750 m3 di Wonosari  Cabang Wonosobo <span class='label label-warning'>Tender Ulang</span>,PDAM Tirta Aji Kabupaten Wonosobo,Tender Sudah Selesai,"886,8 Jt",Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,Pekerjaan Konstruksi,3,"Rp 878.045.000,00",,,0,Pekerjaan Konstruksi,"Rp 892.198.000,00","Rp 886.777.446,94",CV. KARYA MUDA,BINANGUN RT. 007 RW. 004 WRINGINANOM KERTEK WONOSOBO  - Wonosobo (Kab.) - Jawa Tengah,01.454.924.0-533.000,"Rp 881.244.431,67",pembangunan reservoir kapasitas 750 m3 wonosari cabang wonosobo span class='label label-warning tender ulang /span,886800000.0,8812444317.0,804706860.9646088
85,6444119,Pengadaan Bahan Kimia Koagulan Merk CMA,PDAM Tirta Moedal,Tender Sudah Selesai,"15,9 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,3,Nilai Kontrak belum dibuat,,,0,Pengadaan Barang,"Rp 16.737.435.000,00","Rp 15.935.205.000,00",RESTU BUNDA,Jl. Tanggul Mas Timur VIII No. 300  - Semarang (Kota) - Jawa Tengah,72.338.179.4-504.000,"Rp 15.898.740.000,00",pengadaan bahan kimia koagulan merk cma,15900000000.0,15898740000.0,14428100010.52918
86,6440119,Pengadaan Water Meter 1/2 inch Untuk Program Penggantian Water Meter Tahun 2019,PDAM Kabupaten Semarang,Tender Sudah Selesai,275 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,3,"Rp 247.500.000,00",,,0,Pengadaan Barang,"Rp 281.150.000,00","Rp 275.000.000,00",Teko Jaya,Jagalan 28  - Semarang (Kota) - Jawa Tengah,01.830.559.9-511.000,"Rp 247.500.000,00",pengadaan water meter 1/2 inch program penggantian water meter tahun 2019,275000000.0,247500000.0,249542610.2450016
87,6435119,Pengadaan Tranducer CDK1NZ7 Tahun 2019,PDAM Tirta Aji Kabupaten Wonosobo,Tender Sudah Selesai,120 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,3,Nilai Kontrak belum dibuat,,,0,Jasa Lainnya,"Rp 5.754.820.500,00","Rp 5.754.820.500,00",PT PACTOCONVEX NIAGATAMA,"Grand Sahid jaya Hotel, 2nd Floor Arcade S2  Jl. Jend. Sudirman No86 Jakarta 10220  - Jakarta Pusat (Kota) - DKI Jakarta",01.345.131.5-062.000,"Rp 4.888.543.000,00",pengadaan tranducer cdk1nz7 tahun 2019,120000000.0,4888543000.0,108891320.8341825
88,6431119,Pengadaan Konsultan Manajemen Konstruksi EPCC Pabrik Garam <span class='label label-warning'>Seleksi Ulang</span>,PT Sarana Pembangunan Jawa Tengah,Pembukaan dan Evaluasi Penawaran File I: Administrasi dan Teknis ,"1,9 M",Prakualifikasi Dua File,Seleksi,Kualitas,Jasa Konsultansi Badan Usaha,3,Nilai Kontrak belum dibuat,,,0,,,,,,,0,pengadaan konsultan manajemen konstruksi epcc pabrik garam span class='label label-warning seleksi ulang /span,1900000000.0,0.0,1724112579.8745565
89,6430119,Pengadaan Meter Induk Tahun 2019,PDAM Tirta Aji Kabupaten Wonosobo,Tender Sudah Selesai,"501,7 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,3,"Rp 401.932.025,00",,,0,Pengadaan Barang,"Rp 501.722.100,00","Rp 501.722.100,00",Cv Prima Abadi Nusantara,Dukuh Tempel  RT. 006 RW 002 Bumiayu Kecamatan Weleri  - Kendal (Kab.) - Jawa Tengah,81.451.692.8-513.000,"Rp 401.932.025,00",pengadaan meter induk tahun 2019,501700000.0,401932025.0,455256463.8542447
90,6429119,Beban Jasa lainnya (PENGIRIMAN MOLIN 2019),Kementerian Pemberdayaan Perempuan Dan Perlindungan Anak,Tender Sudah Selesai,"927,9 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Jasa Lainnya,3,Nilai Kontrak belum dibuat,,,0,Jasa Lainnya,"Rp 1.500.000.000,00","Rp 927.908.618,04",PT. MULTI ANGKUTAN EKSPRESS,JL. MAMPANG PRAPATAN XV NO.23  - Jakarta Selatan (Kota) - DKI Jakarta,02.161.041.5-014.000,"Rp 778.306.000,00",beban jasa lainnya pengiriman molin 2019,927900000.0,778306000.0,842002138.3503162
91,6428119,Pengadaan Boster Inline Pump 110 Kw/380V50Hz,PDAM Tirta Moedal,Tender Sudah Selesai,1 M,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,3,Nilai Kontrak belum dibuat,,,0,Pengadaan Barang,"Rp 1.033.780.000,00","Rp 1.033.450.000,00",PT TIRTA PILAR SEJAHTERA,"GD 18 OFFICE PARK, LT.25 SUITE A2, JL. TB SIMATUPANG KAV 18  - Jakarta Selatan (Kota) - DKI Jakarta",85.790.740.6-016.000,"Rp 978.427.083,70",pengadaan boster inline pump 110 kw/380v50hz,1000000000.0,9784270830.0,907427673.6181877
92,6425119,Pengadaan Meter Air Pelanggan Komersial Tahun 2019,PDAM Tirta Aji Kabupaten Wonosobo,Tender Sudah Selesai,"1,3 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,3,"Rp 1.152.126.937,50",,,0,Pengadaan Barang,"Rp 1.419.141.900,00","Rp 1.315.067.600,00",Cv Prima Abadi Nusantara,Dukuh Tempel  RT. 006 RW 002 Bumiayu Kecamatan Weleri  - Kendal (Kab.) - Jawa Tengah,81.451.692.8-513.000,"Rp 1.152.126.937,50",pengadaan meter air pelanggan komersial tahun 2019,1300000000.0,11521269370.0,1179655975.7036438
93,6424119,Pengadaan Software Pemetaan Jangkauan Siaran,Lembaga Penyiaran Radio Republik Indonesia,Tender Sudah Selesai,"457,6 Jt",Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,Jasa Lainnya,3,"Rp 436.040.000,00",,,0,Jasa Lainnya,"Rp 458.000.000,00","Rp 457.644.000,00",PT. INSISTEK MITRA USAHA,"Gedung Tranka, Lantai 3, Jl. Raya Pasar Minggu No. 17, Kelurahan Pejaten Timur, Jakarta Selatan  - Jakarta Selatan (Kota) - DKI Jakarta",72.075.996.8-061.000,"Rp 438.982.610,00",pengadaan software pemetaan jangkauan siaran,457600000.0,438982610.0,415238903.4476826
94,6422119,Pengadaan Meter Air Dia ½ Penggantian Meter Pelanggan Tahun 2019 <span class='label label-warning'>Tender Ulang</span>,PDAM Tirta Aji Kabupaten Wonosobo,Tender Sudah Selesai,"742,5 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,3,"Rp 726.924.000,00",,,0,Pengadaan Barang,"Rp 816.750.000,00","Rp 742.500.000,00",CV. ANUGERAH SENTOSA ABADI,JL. TAMAN AKSARA NO.11 KEL. KETABANG KEC. GENTENG KOTA SURABAYA  - Surabaya (Kota) - Jawa Timur,76.157.319.5-611.000,"Rp 726.924.000,00",pengadaan meter air ½ penggantian meter pelanggan tahun 2019 span class='label label-warning tender ulang /span,742500000.0,726924000.0,673765047.6615043
95,6420119,Pengadaan Generator Set 100 Kva / 80 Kw,PDAM Tirta Moedal,Tender Sudah Selesai,335 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,3,Nilai Kontrak belum dibuat,,,0,Pengadaan Barang,"Rp 375.375.000,00","Rp 335.038.000,00",MITRA NUSANTARA,Jalan Cakra I No.22 RT.1 RW.18 Cokrowijayan Banyuraden Gamping Sleman  - Sleman (Kab.) - DI Yogyakarta,01.464.445.4-542.000,"Rp 305.789.000,00",pengadaan generator set 100 kva 80 kw,335000000.0,305789000.0,303988270.6620928
96,6419119,Pengadaan Gate Valve Tahun 2019 <span class='label label-warning'>Tender Ulang</span>,PDAM Tirta Aji Kabupaten Wonosobo,Tender Sudah Selesai,"316,3 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,3,"Rp 315.099.191,00",,,0,Pengadaan Barang,"Rp 316.564.600,00","Rp 316.322.875,00",PT.TRISUKSES PERMATA,Kirana Two Building lt 10 - A Jalan Boulevard Timur no.88 Jakarta Utara  - Jakarta Utara (Kota) - DKI Jakarta,75.555.231.2-043.000,"Rp 315.099.191,00",pengadaan gate valve tahun 2019 span class='label label-warning tender ulang /span,316300000.0,315099191.0,287019373.1654327
